,id,sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,BlackLatinoMale,African-American,Hispanic,Caucasian,Native American,Asian,Other,y
207,310,1,28,0,0,0,8,0,0,0,8,1,6,0,0,0,1,0,0,0,0,0,0
1735,2637,0,33,0,2,0,8,0,0,7,8,1,2,-1,7,0,0,0,1,0,0,0,1
5819,8865,1,65,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
4179,6381,0,33,0,0,0,6,0,0,13,6,0,4,-1,13,1,1,0,0,0,0,0,1
6990,10647,1,50,1,2,0,5,0,0,3,5,0,1,-1,3,0,0,0,1,0,0,0,0
7022,10694,0,46,1,0,0,6,0,0,2,6,0,3,-1,2,1,1,0,0,0,0,0,0
5326,8121,0,40,0,0,0,1,0,0,1,1,-1,1,-1,1,1,1,0,0,0,0,0,0
2105,3215,0,52,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
4980,7580,1,51,1,2,0,8,0,0,2,8,1,3,-1,2,0,0,0,1,0,0,0,1
3250,4968,0,68,1,0,0,2,0,0,1,2,-1,1,-1,1,1,1,0,0,0,0,0,0
851,1286,0,24,-1,2,0,4,2,0,3,4,-1,4,-1,3,0,0,0,1,0,0,0,1
1656,2525,0,28,0,2,0,2,0,0,0,2,-1,2,-1,0,0,0,0,1,0,0,0,0
5358,8164,0,30,0,0,0,3,0,0,5,3,-1,2,-1,5,1,1,0,0,0,0,0,0
4655,7114,0,22,-1,0,0,3,0,0,0,3,-1,5,0,0,1,1,0,0,0,0,0,1
5672,8647,1,34,0,0,0,3,0,0,5,3,-1,3,-1,5,0,1,0,0,0,0,0,0
4295,6551,0,40,0,2,0,4,0,0,1,4,-1,3,-1,1,0,0,0,1,0,0,0,0
4558,6967,0,20,-1,2,0,4,0,5,0,4,-1,7,0,0,0,0,0,1,0,0,0,0
4540,6937,1,29,0,2,0,4,0,0,0,4,-1,3,-1,0,0,0,0,1,0,0,0,0
2960,4514,0,64,1,0,0,7,0,0,20,7,0,1,-1,20,1,1,0,0,0,0,0,0
6365,9715,0,43,0,2,0,1,0,0,1,1,-1,1,-1,1,0,0,0,1,0,0,0,0
2035,3107,0,46,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
6538,9969,0,45,1,2,0,5,0,0,5,5,0,3,-1,5,0,0,0,1,0,0,0,1
4042,6163,0,35,0,0,0,6,0,0,4,6,0,7,0,4,1,1,0,0,0,0,0,0
5455,8308,0,27,0,0,1,7,0,0,6,7,0,8,1,6,1,1,0,0,0,0,0,1
2980,4553,0,34,0,1,0,3,0,0,2,3,-1,2,-1,2,1,0,1,0,0,0,0,0
5984,9133,1,26,0,2,0,5,0,0,0,5,0,4,-1,0,0,0,0,1,0,0,0,0
5040,7675,0,20,-1,2,0,7,0,0,0,7,0,6,0,0,0,0,0,1,0,0,0,1
6299,9616,0,27,0,0,0,5,0,0,6,5,0,5,0,6,1,1,0,0,0,0,0,0
4798,7317,0,27,0,0,0,7,0,0,2,7,0,6,0,2,1,1,0,0,0,0,0,0
6184,9433,1,43,0,0,0,1,0,0,0,1,-1,1,-1,0,0,1,0,0,0,0,0,0
5467,8321,1,48,1,0,0,6,0,3,18,6,0,1,-1,18,0,1,0,0,0,0,0,1
3485,5333,0,24,-1,0,0,3,0,0,0,3,-1,4,-1,0,1,1,0,0,0,0,0,0
404,611,0,56,1,0,0,3,0,0,5,3,-1,3,-1,5,1,1,0,0,0,0,0,0
4173,6375,0,26,0,0,0,6,0,0,1,6,0,5,0,1,1,1,0,0,0,0,0,1
1705,2592,0,27,0,2,0,3,0,0,0,3,-1,2,-1,0,0,0,0,1,0,0,0,1
6466,9858,0,27,0,1,0,2,0,0,1,2,-1,2,-1,1,1,0,1,0,0,0,0,0
7113,10859,1,28,0,0,0,8,0,0,5,8,1,4,-1,5,0,1,0,0,0,0,0,0
1383,2123,0,27,0,2,0,6,0,0,1,6,0,5,0,1,0,0,0,1,0,0,0,1
2970,4530,0,25,0,5,0,2,0,0,2,2,-1,3,-1,2,0,0,0,0,0,0,1,0
5881,8964,0,38,0,0,0,4,0,0,17,4,-1,1,-1,17,1,1,0,0,0,0,0,1
3979,6073,0,42,0,2,0,5,0,0,0,5,0,2,-1,0,0,0,0,1,0,0,0,0
829,1252,0,33,0,5,0,1,0,0,0,1,-1,2,-1,0,0,0,0,0,0,0,1,0
2961,4516,0,45,1,2,0,1,0,0,1,1,-1,1,-1,1,0,0,0,1,0,0,0,1
1790,2716,0,32,0,2,0,5,0,0,5,5,0,7,0,5,0,0,0,1,0,0,0,1
2729,4164,1,40,0,2,0,4,0,0,4,4,-1,1,-1,4,0,0,0,1,0,0,0,0
713,1082,0,50,1,0,0,8,0,0,18,8,1,6,0,18,1,1,0,0,0,0,0,1
934,1430,0,47,1,1,0,4,0,0,0,4,-1,1,-1,0,1,0,1,0,0,0,0,0
5207,7942,1,41,0,0,0,8,0,0,8,8,1,4,-1,8,0,1,0,0,0,0,0,1
1619,2478,0,25,0,0,0,3,0,0,0,3,-1,4,-1,0,1,1,0,0,0,0,0,0
6294,9606,1,26,0,2,0,6,0,0,3,6,0,4,-1,3,0,0,0,1,0,0,0,1
3577,5460,0,25,0,0,1,9,2,0,9,9,1,9,1,9,1,1,0,0,0,0,0,1
1660,2530,0,20,-1,0,0,6,0,3,0,6,0,8,1,0,1,1,0,0,0,0,0,1
1613,2471,0,45,1,1,0,6,0,0,4,6,0,4,-1,4,1,0,1,0,0,0,0,0
6091,9283,0,40,0,2,0,1,0,0,5,1,-1,2,-1,5,0,0,0,1,0,0,0,1
562,858,1,30,0,0,0,3,0,0,0,3,-1,3,-1,0,0,1,0,0,0,0,0,0
2687,4101,0,31,0,0,0,10,2,0,8,10,1,10,1,8,1,1,0,0,0,0,0,1
5552,8457,0,25,0,0,0,2,0,0,1,2,-1,3,-1,1,1,1,0,0,0,0,0,0
6557,10006,0,20,-1,2,0,10,0,0,0,10,1,9,1,0,0,0,0,1,0,0,0,1
2092,3192,0,37,0,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
2760,4207,0,36,0,0,0,10,0,0,10,10,1,5,0,10,1,1,0,0,0,0,0,1
5868,8944,0,41,0,0,0,1,0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,0,0
4457,6803,0,56,1,0,0,2,0,0,5,2,-1,2,-1,5,1,1,0,0,0,0,0,1
5329,8126,0,34,0,0,0,7,0,0,19,7,0,6,0,19,1,1,0,0,0,0,0,1
686,1043,0,31,0,0,0,7,0,0,5,7,0,4,-1,5,1,1,0,0,0,0,0,0
7053,10756,0,26,0,2,0,4,0,0,0,4,-1,2,-1,0,0,0,0,1,0,0,0,0
6195,9444,1,25,0,2,0,5,0,0,0,5,0,3,-1,0,0,0,0,1,0,0,0,0
5677,8653,0,59,1,1,0,1,0,0,0,1,-1,1,-1,0,1,0,1,0,0,0,0,0
3686,5632,1,42,0,2,0,4,0,0,5,4,-1,1,-1,5,0,0,0,1,0,0,0,1
5102,7763,0,45,1,0,0,1,0,0,7,1,-1,1,-1,7,1,1,0,0,0,0,0,0
6433,9811,1,25,0,0,0,9,0,0,5,9,1,5,0,5,0,1,0,0,0,0,0,1
1229,1879,0,22,-1,0,0,9,0,0,0,9,1,9,1,0,1,1,0,0,0,0,0,0
5821,8867,0,24,-1,2,0,10,0,2,6,10,1,5,0,6,0,0,0,1,0,0,0,0
6832,10416,0,24,-1,0,0,7,0,0,1,7,0,5,0,1,1,1,0,0,0,0,0,0
6320,9643,0,43,0,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
4804,7323,0,41,0,0,0,5,0,0,19,5,0,9,1,19,1,1,0,0,0,0,0,1
72,105,0,39,0,0,0,4,0,0,1,4,-1,2,-1,1,1,1,0,0,0,0,0,0
3771,5756,0,33,0,0,0,6,0,0,4,6,0,2,-1,4,1,1,0,0,0,0,0,0
4869,7420,0,29,0,2,0,2,0,0,0,2,-1,3,-1,0,0,0,0,1,0,0,0,1
219,326,1,51,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,1
7160,10930,0,29,0,0,0,7,2,0,7,7,0,6,0,7,1,1,0,0,0,0,0,1
1181,1810,0,30,0,1,0,1,0,0,0,1,-1,1,-1,0,1,0,1,0,0,0,0,0
1250,1909,0,57,1,2,0,2,0,0,0,2,-1,2,-1,0,0,0,0,1,0,0,0,0
1357,2083,0,19,-1,0,3,8,0,0,2,8,1,9,1,2,1,1,0,0,0,0,0,1
4243,6480,0,36,0,0,3,8,0,0,16,8,1,7,0,16,1,1,0,0,0,0,0,1
6274,9570,0,22,-1,0,0,3,0,2,0,3,-1,5,0,0,1,1,0,0,0,0,0,1
2620,4000,0,26,0,0,0,9,0,1,12,9,1,4,-1,12,1,1,0,0,0,0,0,1
3293,5047,0,39,0,0,0,2,0,0,3,2,-1,3,-1,3,1,1,0,0,0,0,0,0
147,227,1,31,0,0,0,3,0,0,0,3,-1,2,-1,0,0,1,0,0,0,0,0,1
5509,8399,0,28,0,0,0,9,1,0,18,9,1,7,0,18,1,1,0,0,0,0,0,1
5144,7835,0,40,0,0,0,3,0,0,11,3,-1,2,-1,11,1,1,0,0,0,0,0,1
250,366,0,22,-1,2,0,8,0,1,1,8,1,7,0,1,0,0,0,1,0,0,0,1
2506,3816,0,23,-1,5,0,10,0,0,5,10,1,9,1,5,0,0,0,0,0,0,1,1
1770,2685,1,21,-1,0,0,5,0,0,0,5,0,6,0,0,0,1,0,0,0,0,0,0
1336,2056,0,30,0,0,0,4,0,0,6,4,-1,4,-1,6,1,1,0,0,0,0,0,0
877,1330,0,42,0,2,0,4,0,0,3,4,-1,2,-1,3,0,0,0,1,0,0,0,0
3843,5865,0,31,0,0,0,5,0,0,4,5,0,4,-1,4,1,1,0,0,0,0,0,1
3330,5106,0,25,0,2,0,5,0,1,6,5,0,4,-1,6,0,0,0,1,0,0,0,1
4359,6651,1,33,0,0,0,4,0,0,3,4,-1,3,-1,3,0,1,0,0,0,0,0,0
2133,3267,0,27,0,0,0,2,0,0,0,2,-1,3,-1,0,1,1,0,0,0,0,0,0
1739,2642,0,19,-1,1,1,9,0,0,1,9,1,10,1,1,1,0,1,0,0,0,0,0
5050,7686,0,48,1,5,0,1,0,0,1,1,-1,1,-1,1,0,0,0,0,0,0,1,0
4967,7562,0,26,0,0,0,6,0,0,1,6,0,6,0,1,1,1,0,0,0,0,0,0
5689,8672,1,26,0,0,0,5,0,0,1,5,0,4,-1,1,0,1,0,0,0,0,0,0
4630,7077,0,31,0,0,0,9,0,0,8,9,1,5,0,8,1,1,0,0,0,0,0,1
3544,5420,0,22,-1,0,0,4,0,0,2,4,-1,4,-1,2,1,1,0,0,0,0,0,1
7045,10736,0,24,-1,0,0,6,0,0,11,6,0,4,-1,11,1,1,0,0,0,0,0,1
6723,10256,0,28,0,2,0,4,0,0,4,4,-1,3,-1,4,0,0,0,1,0,0,0,0
4887,7444,0,24,-1,0,0,5,0,0,1,5,0,5,0,1,1,1,0,0,0,0,0,0
1583,2425,0,43,0,2,0,7,0,0,11,7,0,4,-1,11,0,0,0,1,0,0,0,1
4226,6450,0,34,0,0,0,5,0,0,1,5,0,3,-1,1,1,1,0,0,0,0,0,0
3454,5280,0,31,0,2,0,5,0,0,3,5,0,3,-1,3,0,0,0,1,0,0,0,1
2255,3437,1,21,-1,2,0,6,0,0,0,6,0,7,0,0,0,0,0,1,0,0,0,0
923,1408,0,28,0,0,0,7,0,0,10,7,0,5,0,10,1,1,0,0,0,0,0,1
3787,5782,1,33,0,1,0,4,0,0,2,4,-1,2,-1,2,0,0,1,0,0,0,0,1
3625,5537,1,22,-1,0,0,8,1,0,2,8,1,8,1,2,0,1,0,0,0,0,0,1
6545,9980,1,41,0,0,0,6,0,0,2,6,0,5,0,2,0,1,0,0,0,0,0,1
3031,4628,0,25,0,2,0,9,0,0,1,9,1,9,1,1,0,0,0,1,0,0,0,0
3132,4784,0,40,0,0,1,8,0,0,15,8,1,6,0,15,1,1,0,0,0,0,0,0
2672,4075,0,41,0,0,0,5,0,0,13,5,0,5,0,13,1,1,0,0,0,0,0,0
734,1119,0,23,-1,0,0,9,0,1,6,9,1,8,1,6,1,1,0,0,0,0,0,1
5889,8976,1,43,0,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
5057,7697,0,29,0,0,0,2,0,0,0,2,-1,2,-1,0,1,1,0,0,0,0,0,0
1964,2982,0,48,1,0,0,9,0,0,5,9,1,2,-1,5,1,1,0,0,0,0,0,1
2165,3312,0,61,1,2,0,1,0,0,1,1,-1,1,-1,1,0,0,0,1,0,0,0,0
4521,6908,0,30,0,0,0,7,0,0,21,7,0,2,-1,21,1,1,0,0,0,0,0,1
2384,3639,0,29,0,0,0,2,0,0,0,2,-1,2,-1,0,1,1,0,0,0,0,0,0
893,1352,0,27,0,2,0,10,0,0,0,10,1,5,0,0,0,0,0,1,0,0,0,1
3186,4876,0,50,1,5,0,1,0,0,5,1,-1,1,-1,5,0,0,0,0,0,0,1,0
3145,4805,0,35,0,0,0,7,0,0,0,7,0,3,-1,0,1,1,0,0,0,0,0,1
2689,4104,0,55,1,0,0,1,0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,0,1
2378,3629,0,21,-1,0,0,7,0,0,0,7,0,7,0,0,1,1,0,0,0,0,0,1
316,464,0,28,0,2,0,3,0,0,3,3,-1,3,-1,3,0,0,0,1,0,0,0,1
5145,7837,0,56,1,2,0,2,0,0,1,2,-1,1,-1,1,0,0,0,1,0,0,0,0
2847,4356,0,23,-1,2,0,2,0,0,0,2,-1,4,-1,0,0,0,0,1,0,0,0,0
4387,6691,1,28,0,2,0,9,0,0,7,9,1,6,0,7,0,0,0,1,0,0,0,0
3674,5611,0,29,0,5,0,5,0,0,4,5,0,4,-1,4,0,0,0,0,0,0,1,1
5005,7624,0,35,0,2,0,6,1,0,16,6,0,3,-1,16,0,0,0,1,0,0,0,1
4743,7240,0,33,0,0,0,3,0,0,4,3,-1,1,-1,4,1,1,0,0,0,0,0,0
957,1470,0,54,1,0,0,5,0,0,4,5,0,4,-1,4,1,1,0,0,0,0,0,1
2080,3175,0,50,1,2,0,1,0,0,1,1,-1,1,-1,1,0,0,0,1,0,0,0,1
3087,4707,0,21,-1,0,0,9,0,0,0,9,1,8,1,0,1,1,0,0,0,0,0,1
2742,4184,0,30,0,2,0,10,0,0,19,10,1,3,-1,19,0,0,0,1,0,0,0,1
4413,6732,0,20,-1,2,1,9,0,0,1,9,1,10,1,1,0,0,0,1,0,0,0,1
4919,7488,0,21,-1,0,0,8,0,0,0,8,1,7,0,0,1,1,0,0,0,0,0,1
2017,3068,0,31,0,0,0,7,0,0,9,7,0,3,-1,9,1,1,0,0,0,0,0,0
6363,9713,0,42,0,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
6208,9465,1,55,1,0,0,1,0,0,2,1,-1,1,-1,2,0,1,0,0,0,0,0,0
109,166,0,21,-1,0,0,9,0,0,3,9,1,6,0,3,1,1,0,0,0,0,0,1
2266,3451,0,46,1,2,0,2,0,0,2,2,-1,1,-1,2,0,0,0,1,0,0,0,0
6304,9621,0,53,1,2,0,2,0,0,0,2,-1,1,-1,0,0,0,0,1,0,0,0,0
4639,7093,0,22,-1,0,0,3,0,0,1,3,-1,5,0,1,1,1,0,0,0,0,0,0
596,909,0,20,-1,0,1,3,0,0,1,3,-1,6,0,1,1,1,0,0,0,0,0,0
6774,10332,0,38,0,1,0,1,0,0,0,1,-1,1,-1,0,1,0,1,0,0,0,0,0
2904,4438,1,61,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
6707,10230,0,59,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
5372,8189,0,48,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
1716,2609,0,25,0,0,0,7,0,1,9,7,0,4,-1,9,1,1,0,0,0,0,0,0
6728,10261,0,30,0,0,0,2,0,0,2,2,-1,2,-1,2,1,1,0,0,0,0,0,0
5475,8344,0,41,0,0,2,8,0,1,14,8,1,9,1,14,1,1,0,0,0,0,0,1
4803,7322,0,20,-1,5,0,3,0,0,0,3,-1,5,0,0,0,0,0,0,0,0,1,1
768,1165,0,23,-1,5,0,4,0,0,2,4,-1,6,0,2,0,0,0,0,0,0,1,0
1269,1939,0,21,-1,2,0,2,0,0,0,2,-1,5,0,0,0,0,0,1,0,0,0,1
2043,3117,0,23,-1,0,0,6,0,0,3,6,0,5,0,3,1,1,0,0,0,0,0,1
3564,5444,1,42,0,2,0,3,0,0,1,3,-1,1,-1,1,0,0,0,1,0,0,0,1
4010,6113,0,46,1,0,0,6,0,0,1,6,0,4,-1,1,1,1,0,0,0,0,0,1
1020,1565,0,36,0,0,0,5,0,0,16,5,0,3,-1,16,1,1,0,0,0,0,0,1
683,1038,0,48,1,2,0,1,0,0,3,1,-1,1,-1,3,0,0,0,1,0,0,0,1
5379,8201,0,29,0,2,0,9,0,0,2,9,1,8,1,2,0,0,0,1,0,0,0,1
5327,8124,1,36,0,2,0,2,0,0,4,2,-1,3,-1,4,0,0,0,1,0,0,0,1
4125,6293,1,44,0,0,0,1,0,0,0,1,-1,1,-1,0,0,1,0,0,0,0,0,0
855,1295,0,26,0,2,0,4,0,0,0,4,-1,3,-1,0,0,0,0,1,0,0,0,0
2175,3325,0,46,1,1,0,1,0,0,0,1,-1,1,-1,0,1,0,1,0,0,0,0,0
4561,6975,0,23,-1,0,0,9,1,0,4,9,1,9,1,4,1,1,0,0,0,0,0,1
5722,8724,0,42,0,0,1,9,0,0,7,9,1,7,0,7,1,1,0,0,0,0,0,1
1556,2387,0,21,-1,2,0,8,0,0,0,8,1,10,1,0,0,0,0,1,0,0,0,1
3396,5190,0,34,0,5,0,2,0,0,1,2,-1,2,-1,1,0,0,0,0,0,0,1,1
6327,9654,0,48,1,0,0,2,0,0,3,2,-1,1,-1,3,1,1,0,0,0,0,0,1
6527,9951,0,26,0,2,0,2,0,0,2,2,-1,3,-1,2,0,0,0,1,0,0,0,0
1719,2612,0,39,0,0,0,3,0,0,1,3,-1,2,-1,1,1,1,0,0,0,0,0,0
5427,8266,0,26,0,0,0,7,0,0,3,7,0,4,-1,3,1,1,0,0,0,0,0,0
3786,5779,1,36,0,0,2,6,0,0,4,6,0,3,-1,4,0,1,0,0,0,0,0,1
3825,5837,1,34,0,2,0,2,0,0,0,2,-1,1,-1,0,0,0,0,1,0,0,0,0
6674,10181,0,32,0,0,0,9,0,0,0,9,1,6,0,0,1,1,0,0,0,0,0,0
6191,9440,0,21,-1,0,0,5,0,0,0,5,0,6,0,0,1,1,0,0,0,0,0,0
5975,9123,0,39,0,2,0,1,0,0,1,1,-1,1,-1,1,0,0,0,1,0,0,0,0
5859,8933,0,25,0,2,0,10,0,0,4,10,1,9,1,4,0,0,0,1,0,0,0,1
1877,2854,0,31,0,0,0,9,0,0,19,9,1,9,1,19,1,1,0,0,0,0,0,1
4786,7299,0,26,0,0,1,10,2,0,9,10,1,6,0,9,1,1,0,0,0,0,0,1
4857,7402,0,28,0,2,1,6,1,1,4,6,0,3,-1,4,0,0,0,1,0,0,0,1
5213,7949,1,37,0,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
5928,9044,0,22,-1,0,0,7,0,0,1,7,0,5,0,1,1,1,0,0,0,0,0,1
1126,1719,0,61,1,0,0,1,0,0,1,1,-1,1,-1,1,1,1,0,0,0,0,0,1
1024,1571,0,46,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
6938,10559,0,27,0,0,0,6,0,0,4,6,0,6,0,4,1,1,0,0,0,0,0,0
5872,8949,1,39,0,0,0,6,0,0,3,6,0,2,-1,3,0,1,0,0,0,0,0,0
2505,3814,0,25,0,0,0,4,0,0,2,4,-1,4,-1,2,1,1,0,0,0,0,0,0
2134,3268,0,25,0,2,0,7,2,0,5,7,0,4,-1,5,0,0,0,1,0,0,0,1
1138,1737,1,34,0,0,0,9,0,0,14,9,1,8,1,14,0,1,0,0,0,0,0,0
6929,10549,0,31,0,5,0,3,0,0,0,3,-1,3,-1,0,0,0,0,0,0,0,1,0
4283,6534,1,33,0,0,0,7,0,0,5,7,0,5,0,5,0,1,0,0,0,0,0,0
5945,9075,1,35,0,1,0,2,0,0,0,2,-1,1,-1,0,0,0,1,0,0,0,0,0
6713,10239,0,36,0,0,0,1,0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,0,0
3425,5232,0,24,-1,2,0,7,0,0,2,7,0,5,0,2,0,0,0,1,0,0,0,1
2099,3206,0,38,0,0,0,6,0,0,9,6,0,8,1,9,1,1,0,0,0,0,0,0
3969,6055,1,23,-1,0,0,3,0,0,0,3,-1,4,-1,0,0,1,0,0,0,0,0,1
4293,6549,0,52,1,0,0,1,0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,0,1
2456,3741,0,36,0,0,0,5,0,0,15,5,0,1,-1,15,1,1,0,0,0,0,0,0
2147,3288,0,43,0,0,0,4,0,0,18,4,-1,3,-1,18,1,1,0,0,0,0,0,1
4836,7369,0,34,0,0,0,6,0,0,4,6,0,3,-1,4,1,1,0,0,0,0,0,1
5806,8846,0,60,1,5,0,1,0,0,1,1,-1,1,-1,1,0,0,0,0,0,0,1,1
3655,5583,0,37,0,0,0,7,0,0,11,7,0,3,-1,11,1,1,0,0,0,0,0,1
6786,10348,0,24,-1,0,0,2,0,0,1,2,-1,4,-1,1,1,1,0,0,0,0,0,0
3668,5601,0,58,1,2,0,1,0,0,1,1,-1,1,-1,1,0,0,0,1,0,0,0,0
2247,3422,0,35,0,2,0,5,0,0,0,5,0,1,-1,0,0,0,0,1,0,0,0,1
1652,2520,0,29,0,0,0,3,0,0,5,3,-1,3,-1,5,1,1,0,0,0,0,0,1
5127,7807,0,34,0,2,0,8,0,0,13,8,1,3,-1,13,0,0,0,1,0,0,0,1
3545,5423,0,59,1,2,0,1,0,0,2,1,-1,1,-1,2,0,0,0,1,0,0,0,0
1671,2543,0,37,0,0,2,8,3,0,24,8,1,4,-1,24,1,1,0,0,0,0,0,0
4250,6488,1,50,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
4265,6507,0,25,0,0,0,3,0,0,0,3,-1,4,-1,0,1,1,0,0,0,0,0,1
2754,4198,0,37,0,0,0,9,0,0,22,9,1,6,0,22,1,1,0,0,0,0,0,1
4261,6502,0,27,0,0,0,7,0,1,8,7,0,5,0,8,1,1,0,0,0,0,0,1
5038,7673,0,60,1,0,0,1,0,0,1,1,-1,1,-1,1,1,1,0,0,0,0,0,0
4339,6615,1,47,1,5,0,1,0,0,0,1,-1,1,-1,0,0,0,0,0,0,0,1,0
1610,2465,0,37,0,0,0,7,0,0,2,7,0,6,0,2,1,1,0,0,0,0,0,0
5488,8361,0,37,0,0,0,7,0,0,7,7,0,3,-1,7,1,1,0,0,0,0,0,0
4028,6145,0,37,0,0,0,6,0,0,6,6,0,5,0,6,1,1,0,0,0,0,0,0
4504,6882,0,29,0,0,0,9,0,1,17,9,1,8,1,17,1,1,0,0,0,0,0,1
4658,7119,0,23,-1,0,0,5,0,0,3,5,0,6,0,3,1,1,0,0,0,0,0,0
4294,6550,0,56,1,0,0,5,0,0,12,5,0,4,-1,12,1,1,0,0,0,0,0,1
6755,10303,0,22,-1,1,0,7,0,0,0,7,0,8,1,0,1,0,1,0,0,0,0,1
4286,6537,0,26,0,2,0,4,0,0,4,4,-1,3,-1,4,0,0,0,1,0,0,0,1
3647,5569,0,59,1,5,0,1,0,0,1,1,-1,1,-1,1,0,0,0,0,0,0,1,0
6074,9261,0,26,0,0,0,7,0,0,3,7,0,9,1,3,1,1,0,0,0,0,0,1
1585,2427,0,30,0,0,0,10,0,0,9,10,1,7,0,9,1,1,0,0,0,0,0,1
1266,1930,1,53,1,2,0,3,0,0,1,3,-1,1,-1,1,0,0,0,1,0,0,0,0
1294,1982,0,46,1,4,0,1,0,0,0,1,-1,1,-1,0,0,0,0,0,0,1,0,0
6950,10579,0,40,0,0,0,4,0,0,8,4,-1,5,0,8,1,1,0,0,0,0,0,1
761,1156,1,23,-1,0,0,2,0,0,0,2,-1,3,-1,0,0,1,0,0,0,0,0,0
5309,8099,0,28,0,2,0,1,0,0,0,1,-1,2,-1,0,0,0,0,1,0,0,0,0
2544,3880,0,45,1,0,0,6,0,0,0,6,0,3,-1,0,1,1,0,0,0,0,0,1
2495,3799,0,27,0,0,0,2,0,0,0,2,-1,2,-1,0,1,1,0,0,0,0,0,0
1673,2546,0,64,1,0,0,4,0,0,0,4,-1,1,-1,0,1,1,0,0,0,0,0,0
3434,5252,0,31,0,5,0,2,0,0,0,2,-1,2,-1,0,0,0,0,0,0,0,1,0
5487,8360,0,25,0,0,0,9,0,1,4,9,1,8,1,4,1,1,0,0,0,0,0,1
475,720,0,51,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
1311,2019,0,20,-1,0,2,8,0,0,2,8,1,10,1,2,1,1,0,0,0,0,0,1
4975,7573,0,33,0,0,0,9,2,2,16,9,1,6,0,16,1,1,0,0,0,0,0,1
2217,3385,0,50,1,0,1,9,0,0,7,9,1,4,-1,7,1,1,0,0,0,0,0,0
4632,7079,0,25,0,2,0,7,0,1,3,7,0,5,0,3,0,0,0,1,0,0,0,0
1479,2271,0,28,0,0,0,8,0,1,7,8,1,7,0,7,1,1,0,0,0,0,0,1
1292,1976,0,23,-1,2,0,5,0,0,6,5,0,4,-1,6,0,0,0,1,0,0,0,1
6360,9709,1,21,-1,0,0,9,0,0,1,9,1,9,1,1,0,1,0,0,0,0,0,0
6062,9246,1,55,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
1399,2147,0,31,0,0,0,2,0,0,0,2,-1,4,-1,0,1,1,0,0,0,0,0,0
80,119,0,32,0,0,0,2,0,0,0,2,-1,1,-1,0,1,1,0,0,0,0,0,0
5972,9116,0,50,1,1,0,1,0,0,2,1,-1,1,-1,2,1,0,1,0,0,0,0,0
3213,4923,0,24,-1,5,0,3,0,0,3,3,-1,4,-1,3,0,0,0,0,0,0,1,1
4267,6511,0,29,0,0,0,6,0,0,1,6,0,5,0,1,1,1,0,0,0,0,0,1
1206,1850,0,32,0,0,0,6,0,0,4,6,0,7,0,4,1,1,0,0,0,0,0,1
3615,5522,1,26,0,5,0,6,0,0,1,6,0,4,-1,1,0,0,0,0,0,0,1,0
1782,2703,0,51,1,0,0,7,0,0,3,7,0,4,-1,3,1,1,0,0,0,0,0,0
5886,8972,1,27,0,0,0,6,0,0,1,6,0,4,-1,1,0,1,0,0,0,0,0,1
5412,8249,1,29,0,2,0,6,0,0,7,6,0,3,-1,7,0,0,0,1,0,0,0,1
4361,6653,1,30,0,2,0,6,0,0,4,6,0,5,0,4,0,0,0,1,0,0,0,0
5157,7856,1,22,-1,2,0,7,0,0,0,7,0,6,0,0,0,0,0,1,0,0,0,1
4105,6251,0,33,0,0,0,4,0,0,5,4,-1,2,-1,5,1,1,0,0,0,0,0,0
6873,10471,0,52,1,0,0,3,0,0,23,3,-1,1,-1,23,1,1,0,0,0,0,0,1
6464,9856,0,26,0,0,0,9,0,0,15,9,1,6,0,15,1,1,0,0,0,0,0,0
1627,2488,1,46,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,1
6830,10413,0,49,1,0,0,1,0,0,1,1,-1,1,-1,1,1,1,0,0,0,0,0,0
