id,sex,race,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,sensitive,y_charge_mean,charge_id_0,charge_id_1,charge_id_2,charge_id_3,charge_id_4,BlackLatinoMale,African-American,Hispanic,Caucasian,Native American,Asian,Other,y
183,1,2,50,1,0,1,0,0,1,1,1,-1,1,-1,1,0,-1,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
184,0,2,40,0,0,7,0,0,0,1,7,0,9,1,0,1,-1,8,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
185,1,2,53,1,0,1,0,0,1,1,1,-1,1,-1,1,0,-1,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
186,1,0,24,-1,0,4,0,0,0,1,4,-1,4,-1,0,1,-1,1,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
187,0,0,42,0,0,1,0,0,1,13,1,-1,1,-1,1,1,-12,4,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
188,0,0,28,0,0,3,0,0,1,1,3,-1,3,-1,1,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
189,0,0,26,0,1,8,1,0,6,1,8,1,3,-1,6,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
190,0,0,22,-1,0,9,0,0,4,1,9,1,9,1,4,1,-1,260,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
191,0,2,21,-1,0,7,0,0,3,8,7,0,8,1,3,0,-8,5,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
192,0,0,37,0,0,9,0,0,23,1,9,1,4,-1,23,1,-1,17,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
193,0,2,48,1,1,8,0,0,23,1,8,1,5,0,23,1,-1,360,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
194,1,2,52,1,0,1,0,0,0,1,1,-1,1,-1,0,0,0,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
195,0,0,28,0,0,9,0,0,5,0,9,1,6,0,5,1,0,51,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
196,0,2,33,0,0,3,0,0,3,1,3,-1,1,-1,3,0,0,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
197,1,3,28,0,0,2,0,0,0,1,2,-1,2,-1,0,1,-1,2,5,0.43504204,0,0,0,0,1,0,0,1,0,0,0,0,0
198,0,0,29,0,1,5,0,0,2,1,5,0,5,0,2,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
199,0,2,25,0,0,2,0,0,0,1,2,-1,3,-1,0,1,0,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
200,0,0,27,0,0,8,0,0,9,1,8,1,8,1,9,1,-1,52,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
201,0,2,52,1,0,1,0,0,4,1,1,-1,1,-1,4,1,-1,7,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
202,0,0,32,0,0,2,0,0,3,1,2,-1,2,-1,3,1,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
203,0,5,60,1,0,1,0,0,4,1,1,-1,1,-1,4,1,-1,1,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
204,1,2,39,0,0,6,0,0,0,2,6,0,2,-1,0,0,-2,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
205,0,2,56,1,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
206,0,0,53,1,0,6,0,0,11,1,6,0,3,-1,11,1,-1,110,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
207,0,3,21,-1,0,3,0,0,0,0,3,-1,6,0,0,0,0,0,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
208,0,2,22,-1,0,3,0,0,0,1,3,-1,5,0,0,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
209,1,2,58,1,0,1,0,0,2,23,1,-1,1,-1,2,0,-23,1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
210,0,0,31,0,0,3,0,0,7,1,3,-1,2,-1,7,0,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
211,0,5,42,0,0,1,0,0,1,1,1,-1,1,-1,1,1,-1,2,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
212,0,0,20,-1,0,7,0,0,0,0,7,0,8,1,0,1,0,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
213,0,2,29,0,0,6,0,0,0,0,6,0,4,-1,0,0,0,5,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
214,0,0,58,1,0,7,0,0,21,2,7,0,4,-1,21,0,-1,59,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
215,0,0,22,-1,0,7,0,0,3,1,7,0,6,0,3,1,-1,106,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
216,0,0,57,1,0,5,0,0,1,1,5,0,6,0,1,1,-1,25,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
217,0,2,27,0,0,1,0,0,3,22,1,-1,1,-1,3,0,-22,-1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
218,0,0,26,0,0,4,0,0,3,0,4,-1,3,-1,3,1,0,33,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
219,0,2,33,0,0,1,0,0,0,1,1,-1,2,-1,0,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
220,0,0,29,0,0,6,0,0,2,1,6,0,3,-1,2,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
221,1,0,24,-1,0,10,0,0,3,1,10,1,9,1,3,1,-1,1,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,1
222,0,2,19,-1,0,10,0,1,1,1,10,1,8,1,1,1,-1,32,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
223,0,2,36,0,0,1,0,0,2,1,1,-1,1,-1,2,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
224,0,3,25,0,0,5,0,0,2,1,5,0,3,-1,2,1,-1,0,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,1
225,0,0,20,-1,1,10,0,1,1,1,10,1,8,1,1,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
226,0,0,24,-1,0,2,0,0,1,1,2,-1,4,-1,1,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
227,0,2,61,1,0,1,0,0,4,1,1,-1,1,-1,4,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
228,1,0,50,1,0,2,0,0,3,1,2,-1,1,-1,3,1,0,-1,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
229,0,0,30,0,0,1,0,0,1,1,1,-1,2,-1,1,0,0,4,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
230,0,2,24,-1,0,1,0,0,0,1,1,-1,2,-1,0,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
231,1,0,46,1,0,10,0,0,2,1,10,1,8,1,2,1,-1,9,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,1
232,0,2,41,0,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,3,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
233,0,0,26,0,0,6,0,0,1,1,6,0,3,-1,1,0,-1,13,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
234,0,2,52,1,0,5,0,0,6,1,5,0,3,-1,6,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
235,0,0,55,1,0,3,0,0,5,1,3,-1,1,-1,5,1,-1,118,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
236,0,0,26,0,1,9,1,0,10,1,9,1,6,0,10,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
237,0,0,42,0,0,1,0,0,0,0,1,-1,1,-1,0,1,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
238,0,0,35,0,0,7,0,1,8,1,7,0,4,-1,8,1,-1,10,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
239,1,0,24,-1,1,9,0,0,6,1,9,1,9,1,6,1,-1,26,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,1
240,0,0,54,1,0,1,0,0,2,26,1,-1,1,-1,2,0,-26,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
241,0,0,35,0,0,2,0,0,1,1,2,-1,2,-1,1,0,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
242,0,2,51,1,0,1,0,0,0,0,1,-1,1,-1,0,1,0,35,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
243,0,2,56,1,0,1,0,0,0,2,1,-1,1,-1,0,1,-2,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
244,0,3,34,0,0,1,0,0,4,1,1,-1,1,-1,4,1,-1,31,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,1
245,0,2,59,1,0,1,0,0,1,3,1,-1,1,-1,1,1,-2,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
246,0,1,35,0,0,6,0,0,0,1,6,0,4,-1,0,1,-1,101,6,0.43504204,0,0,0,0,1,0,0,0,0,0,1,0,0
247,0,3,58,1,0,1,0,0,1,11,1,-1,1,-1,1,1,-11,10,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
248,0,2,21,-1,0,9,0,4,2,1,9,1,9,1,2,0,-1,8,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
249,0,2,29,0,0,4,0,0,0,1,4,-1,4,-1,0,0,0,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
250,0,0,54,1,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
251,1,2,59,1,0,1,0,0,0,2,1,-1,1,-1,0,0,-2,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
252,0,0,38,0,0,5,0,0,0,1,5,0,1,-1,0,1,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
253,0,3,26,0,0,5,0,0,7,1,5,0,5,0,7,1,-1,1,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,1
254,0,3,52,1,0,3,0,0,20,1,3,-1,1,-1,20,1,-1,27,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
255,0,2,51,1,0,1,0,0,1,1,1,-1,1,-1,1,0,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
256,0,2,35,0,0,2,0,0,1,0,2,-1,3,-1,1,1,0,74,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
257,0,2,52,1,0,3,0,0,4,1,3,-1,2,-1,4,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
258,0,5,48,1,0,5,0,0,12,0,5,0,4,-1,12,1,0,1,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
259,1,0,26,0,0,2,0,0,0,1,2,-1,2,-1,0,0,-1,1,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
260,0,3,30,0,0,4,0,0,7,1,4,-1,5,0,7,0,-1,37,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
261,0,5,28,0,0,1,0,0,2,1,1,-1,2,-1,2,0,-1,1,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
262,0,0,33,0,0,3,0,0,2,0,3,-1,3,-1,2,0,0,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
263,1,0,34,0,0,4,0,0,6,1,4,-1,2,-1,6,1,-1,52,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
264,0,0,59,1,0,7,0,0,10,1,7,0,4,-1,10,1,-1,127,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
265,0,2,23,-1,0,9,0,0,0,1,9,1,6,0,0,0,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
266,0,2,27,0,0,4,1,3,6,1,4,-1,3,-1,6,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
267,0,0,25,0,0,3,1,0,1,2,3,-1,3,-1,1,0,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
268,0,0,31,0,0,2,0,0,0,1,2,-1,1,-1,0,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
269,0,0,25,0,0,4,1,0,6,2,4,-1,5,0,6,1,-1,4,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
270,0,2,32,0,0,1,0,0,1,7,1,-1,2,-1,1,1,-7,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
271,0,2,21,-1,0,3,0,0,0,2,3,-1,5,0,0,1,-1,-1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
272,0,3,32,0,1,10,1,0,20,0,10,1,7,0,20,1,0,0,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
273,0,0,35,0,0,7,0,0,0,1,7,0,2,-1,0,1,-1,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
274,0,3,21,-1,0,6,0,0,0,1,6,0,9,1,0,1,-1,0,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,1
275,0,2,47,1,0,1,0,0,1,1,1,-1,1,-1,1,0,0,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
276,0,0,27,0,0,9,0,0,5,1,9,1,7,0,5,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
277,0,0,44,0,0,3,0,0,1,0,3,-1,1,-1,1,0,0,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
278,0,0,42,0,0,5,0,0,8,1,5,0,2,-1,8,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
279,0,0,58,1,0,6,0,0,6,1,6,0,3,-1,6,1,-1,144,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
280,0,0,26,0,0,6,0,1,3,1,6,0,4,-1,3,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
281,1,5,48,1,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,17,7,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
282,0,0,39,0,0,3,0,0,3,1,3,-1,2,-1,3,1,-1,3,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
283,0,0,21,-1,0,5,2,0,3,1,5,0,6,0,3,1,0,-1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
284,0,2,63,1,0,1,0,0,1,9,1,-1,1,-1,1,0,-9,5,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
285,0,0,22,-1,0,7,1,0,3,11,7,0,7,0,3,1,-11,7,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
286,0,0,50,1,0,3,0,0,3,1,3,-1,2,-1,3,0,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
287,0,0,38,0,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,9,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
288,0,0,28,0,8,8,0,1,16,1,8,1,9,1,16,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
289,1,0,30,0,0,3,0,0,0,0,3,-1,3,-1,0,0,0,1,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
290,0,2,25,0,0,4,0,0,2,13,4,-1,3,-1,2,1,-13,12,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
291,0,0,27,0,0,4,0,0,5,0,4,-1,9,1,5,0,0,64,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
292,0,2,44,0,0,3,0,0,11,0,3,-1,6,0,11,0,0,180,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
293,1,0,35,0,0,2,0,0,6,1,2,-1,1,-1,6,1,-1,1,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,1
294,0,2,42,0,0,1,0,0,0,0,1,-1,1,-1,0,0,0,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
295,0,3,64,1,0,1,0,0,1,9,1,-1,1,-1,1,1,-8,7,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
296,0,2,66,1,0,1,0,0,0,0,1,-1,1,-1,0,0,0,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
297,1,2,46,1,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
298,1,2,22,-1,0,3,0,0,0,1,3,-1,4,-1,0,0,0,-1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
299,0,2,23,-1,0,4,0,0,1,1,4,-1,6,0,1,0,-1,9,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
300,0,5,30,0,0,6,0,0,0,1,6,0,5,0,0,0,-1,1,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,1
301,0,3,31,0,0,1,0,0,0,2,1,-1,2,-1,0,0,-1,0,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
302,0,5,31,0,0,2,0,0,1,1,2,-1,2,-1,1,1,-1,0,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
303,0,0,25,0,0,3,0,0,0,1,3,-1,4,-1,0,0,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
304,1,2,21,-1,0,7,0,0,0,1,7,0,5,0,0,1,-1,2,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
305,0,0,27,0,0,2,0,0,0,1,2,-1,3,-1,0,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
306,1,2,24,-1,0,5,0,1,0,0,5,0,5,0,0,1,0,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
307,0,0,20,-1,1,3,0,0,1,1,3,-1,6,0,1,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
308,0,0,27,0,0,7,0,0,3,1,7,0,8,1,3,0,-1,6,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
309,0,0,40,0,0,2,0,0,0,1,2,-1,1,-1,0,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
310,1,0,38,0,0,1,0,0,1,1,1,-1,1,-1,1,1,-1,0,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
311,0,2,27,0,0,6,0,0,6,1,6,0,4,-1,6,1,-1,34,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
312,0,0,28,0,0,7,0,0,5,0,7,0,7,0,5,0,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
313,0,0,25,0,0,5,0,0,4,1,5,0,4,-1,4,1,-1,31,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
314,0,2,29,0,0,2,0,0,2,57,2,-1,2,-1,2,0,29,25,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
315,0,0,55,1,0,3,0,0,9,0,3,-1,1,-1,9,0,0,3,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
316,0,0,31,0,0,1,0,0,1,28,1,-1,1,-1,1,0,-27,-1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
317,0,0,61,1,0,6,0,0,15,1,6,0,3,-1,15,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
318,0,0,20,-1,0,9,1,1,4,1,9,1,6,0,4,1,-1,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
319,0,2,26,0,0,7,0,0,3,1,7,0,4,-1,3,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
320,0,2,27,0,0,9,0,0,5,0,9,1,7,0,5,0,0,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
321,0,2,25,0,0,5,0,0,1,1,5,0,3,-1,1,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
322,0,2,23,-1,0,5,2,0,3,0,5,0,5,0,3,1,-1,9,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
323,0,0,38,0,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
324,0,0,27,0,0,9,2,1,18,1,9,1,6,0,18,1,0,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
325,1,2,35,0,0,3,0,0,0,0,3,-1,2,-1,0,1,0,-1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
326,0,5,22,-1,0,9,0,0,0,1,9,1,7,0,0,1,-1,16,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
327,1,2,57,1,0,4,0,0,0,2,4,-1,1,-1,0,0,-1,1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
328,1,0,22,-1,0,8,0,0,0,1,8,1,6,0,0,1,-1,1,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
329,0,0,30,0,0,2,0,0,0,1,2,-1,2,-1,0,1,-1,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
330,0,0,22,-1,0,4,0,0,1,1,4,-1,6,0,1,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
331,0,0,27,0,0,7,0,0,13,1,7,0,3,-1,13,1,-1,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
332,0,0,22,-1,0,7,1,0,3,1,7,0,7,0,3,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
333,0,0,35,0,0,9,0,1,1,1159,9,1,3,-1,1,0,-1,79,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
334,0,0,35,0,0,4,0,0,0,1,4,-1,3,-1,0,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
335,1,0,33,0,0,3,0,0,0,1,3,-1,2,-1,0,1,-1,1,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
336,0,2,53,1,0,1,0,0,1,10,1,-1,1,-1,1,0,-10,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
337,0,0,21,-1,0,5,0,0,0,1,5,0,7,0,0,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
338,0,0,37,0,0,4,0,0,11,1,4,-1,2,-1,11,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
339,0,5,30,0,0,9,0,0,4,1,9,1,8,1,4,0,-1,0,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,1
340,0,5,54,1,0,1,0,0,0,1,1,-1,1,-1,0,1,0,-1,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
341,1,0,31,0,0,1,0,0,0,1,1,-1,1,-1,0,0,0,-1,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
342,1,2,59,1,0,3,0,0,2,400,3,-1,1,-1,2,1,26,29,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
343,0,0,36,0,0,7,0,0,0,1,7,0,2,-1,0,0,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
344,0,0,46,1,0,9,0,0,17,1,9,1,6,0,17,1,-1,6,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
345,0,0,22,-1,0,9,0,1,3,0,9,1,8,1,3,1,0,323,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
346,1,2,28,0,0,2,0,0,0,1,2,-1,2,-1,0,0,-1,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
347,1,2,34,0,0,9,0,1,15,5,9,1,3,-1,15,1,-4,3,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
348,0,0,23,-1,0,10,0,1,2,0,10,1,9,1,2,0,0,80,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
349,0,0,27,0,0,4,0,0,3,1,4,-1,3,-1,3,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
350,0,2,48,1,0,1,0,0,3,4,1,-1,1,-1,3,1,-3,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
351,0,0,31,0,0,7,0,0,5,1,7,0,4,-1,5,1,-1,6,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
352,0,0,36,0,0,5,1,0,4,1,5,0,2,-1,4,0,-1,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
353,0,0,28,0,0,4,0,0,2,1,4,-1,2,-1,2,0,-1,6,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
354,0,0,24,-1,0,6,0,0,1,1,6,0,4,-1,1,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
355,0,0,46,1,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
356,0,0,26,0,0,6,0,0,10,6,6,0,4,-1,10,0,-6,5,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
357,1,2,60,1,0,3,0,0,9,0,3,-1,1,-1,9,1,0,384,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
358,0,2,53,1,0,1,0,0,1,7,1,-1,1,-1,1,1,-6,6,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
359,1,2,46,1,0,8,0,0,2,1,8,1,1,-1,2,1,-1,19,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
360,0,0,22,-1,0,5,0,0,1,1,5,0,7,0,1,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
361,0,2,26,0,0,2,0,0,1,0,2,-1,3,-1,1,1,0,16,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
362,0,2,62,1,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,2,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
363,0,2,34,0,0,1,0,0,0,0,1,-1,1,-1,0,0,0,-1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
364,0,3,24,-1,0,10,0,0,1,6,10,1,5,0,1,1,-6,6,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
365,0,2,21,-1,0,2,0,0,0,1,2,-1,5,0,0,0,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
366,0,2,25,0,0,2,0,0,0,1,2,-1,3,-1,0,1,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
367,0,2,68,1,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,3,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
