sex,race,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,c_charge_desc_id,two_year_recid
0,2,22,-1,0,4,0,0,0,3.0,4,-1,5,0,0,1,-2.0,0,3,0
1,0,23,-1,0,5,0,0,0,1.0,5,0,5,0,0,1,-1.0,0,4,1
0,0,49,1,0,5,0,0,3,1.0,5,0,4,-1,3,1,0.0,3,4,0
0,0,29,0,0,4,0,1,2,1.0,4,-1,3,-1,2,0,-1.0,50,1,0
1,2,60,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,1,0
0,0,23,-1,2,10,0,0,3,1.0,10,1,10,1,3,1,0.0,0,0,1
1,5,20,-1,1,4,0,0,1,21.0,4,-1,7,0,1,1,-21.0,2,4,0
0,3,36,0,0,3,0,0,1,1.0,3,-1,2,-1,1,1,0.0,95,4,0
0,2,30,0,0,4,0,0,0,1.0,4,-1,3,-1,0,1,0.0,1,3,0
0,0,21,-1,0,3,1,0,1,2.0,3,-1,6,0,1,1,-1.0,-1,4,0
0,2,22,-1,0,6,0,0,2,1.0,6,0,5,0,2,0,-1.0,0,3,1
0,0,21,-1,0,9,0,0,4,0.0,9,1,6,0,4,1,-1.0,219,4,1
0,0,21,-1,0,5,0,0,0,1.0,5,0,6,0,0,1,-1.0,12,4,1
0,2,34,0,0,1,0,0,1,0.0,1,-1,1,-1,1,0,0.0,0,1,0
1,2,50,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,0,1,1
0,2,40,0,0,7,0,0,0,1.0,7,0,9,1,0,1,-1.0,8,4,1
0,0,25,0,0,8,0,0,7,1.0,8,1,7,0,7,1,-1.0,127,4,1
1,2,53,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,0,1,0
1,0,24,-1,0,4,0,0,0,1.0,4,-1,4,-1,0,1,-1.0,1,1,0
0,0,42,0,0,1,0,0,1,13.0,1,-1,1,-1,1,1,-12.0,4,4,0
0,0,28,0,0,3,0,0,1,1.0,3,-1,3,-1,1,0,-1.0,1,1,0
0,0,26,0,1,8,1,0,6,1.0,8,1,3,-1,6,1,-1.0,1,1,1
0,0,22,-1,0,9,0,0,4,1.0,9,1,9,1,4,1,-1.0,260,4,1
0,2,21,-1,0,7,0,0,3,8.0,7,0,8,1,3,0,-8.0,5,4,0
0,0,37,0,0,9,0,0,23,1.0,9,1,4,-1,23,1,-1.0,17,1,1
0,0,35,0,0,5,0,0,2,1.0,5,0,5,0,2,1,-1.0,5,3,0
0,0,53,1,0,1,0,0,2,1.0,1,-1,1,-1,2,1,-1.0,0,4,0
0,0,29,0,0,4,0,0,7,1.0,4,-1,3,-1,7,1,-1.0,1,3,0
0,2,48,1,1,8,0,0,23,1.0,8,1,5,0,23,1,-1.0,360,4,1
1,2,52,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,0,1,0
0,0,27,0,0,8,0,0,12,1.0,8,1,5,0,12,1,-1.0,31,4,1
0,0,28,0,0,9,0,0,5,0.0,9,1,6,0,5,1,0.0,51,4,0
0,2,33,0,0,3,0,0,3,1.0,3,-1,1,-1,3,0,0.0,0,1,0
1,3,28,0,0,2,0,0,0,1.0,2,-1,2,-1,0,1,-1.0,2,4,0
0,0,36,0,0,7,0,0,14,1.0,7,0,3,-1,14,1,-1.0,0,0,1
0,0,29,0,1,5,0,0,2,1.0,5,0,5,0,2,1,-1.0,1,1,0
0,0,22,-1,0,9,0,1,0,0.0,9,1,7,0,0,0,0.0,21,0,1
0,2,25,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,0.0,0,1,0
0,0,56,1,0,3,0,0,5,1.0,3,-1,3,-1,5,1,-1.0,12,4,0
0,0,27,0,0,8,0,0,9,1.0,8,1,8,1,9,1,-1.0,52,1,1
0,2,52,1,0,1,0,0,4,1.0,1,-1,1,-1,4,1,-1.0,7,4,1
0,0,32,0,0,2,0,0,3,1.0,2,-1,2,-1,3,1,0.0,1,1,0
0,5,60,1,0,1,0,0,4,1.0,1,-1,1,-1,4,1,-1.0,1,4,0
0,3,23,-1,0,3,0,0,1,5.0,3,-1,4,-1,1,0,-5.0,5,4,0
1,2,39,0,0,6,0,0,0,2.0,6,0,2,-1,0,0,-2.0,0,3,0
0,2,56,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,1,0
1,0,22,-1,0,7,0,0,0,1.0,7,0,8,1,0,1,0.0,0,0,0
0,0,53,1,0,6,0,0,11,1.0,6,0,3,-1,11,1,-1.0,110,4,0
0,2,25,0,0,2,0,0,0,0.0,2,-1,3,-1,0,0,0.0,0,3,1
0,3,21,-1,0,3,0,0,0,0.0,3,-1,6,0,0,0,0.0,0,1,0
0,2,22,-1,0,3,0,0,0,1.0,3,-1,5,0,0,1,-1.0,1,4,0
1,2,58,1,0,1,0,0,2,23.0,1,-1,1,-1,2,0,-23.0,1,4,0
0,0,31,0,0,3,0,0,7,1.0,3,-1,2,-1,7,0,0.0,1,1,1
0,2,22,-1,0,5,0,0,1,1.0,5,0,5,0,1,1,-1.0,0,4,1
0,0,28,0,0,6,0,0,8,1.0,6,0,6,0,8,1,-1.0,3,4,1
0,5,42,0,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,2,4,0
0,0,20,-1,0,7,0,0,0,0.0,7,0,8,1,0,1,0.0,0,4,1
0,2,29,0,0,6,0,0,0,0.0,6,0,4,-1,0,0,0.0,5,1,1
0,0,58,1,0,7,0,0,21,2.0,7,0,4,-1,21,0,-1.0,59,4,1
0,0,22,-1,0,7,0,0,3,1.0,7,0,6,0,3,1,-1.0,106,4,0
0,3,48,1,0,1,0,0,1,0.0,1,-1,1,-1,1,0,0.0,0,0,1
0,2,37,0,0,4,0,0,0,0.0,4,-1,3,-1,0,1,0.0,0,0,0
0,0,57,1,0,5,0,0,1,1.0,5,0,6,0,1,1,-1.0,25,4,1
0,2,27,0,0,1,0,0,3,22.0,1,-1,1,-1,3,0,-22.0,-1,1,0
0,0,26,0,0,4,0,0,3,0.0,4,-1,3,-1,3,1,0.0,33,4,0
0,2,24,-1,0,8,1,1,3,0.0,8,1,5,0,3,1,0.0,0,0,1
0,2,33,0,0,1,0,0,0,1.0,1,-1,2,-1,0,1,-1.0,1,1,0
0,0,29,0,0,6,0,0,2,1.0,6,0,3,-1,2,1,-1.0,0,4,0
1,0,24,-1,0,10,0,0,3,1.0,10,1,9,1,3,1,-1.0,1,4,1
0,2,19,-1,0,10,0,1,1,1.0,10,1,8,1,1,1,-1.0,32,1,1
0,2,36,0,0,1,0,0,2,1.0,1,-1,1,-1,2,0,-1.0,0,1,0
1,2,24,-1,0,5,0,0,0,1.0,5,0,5,0,0,1,0.0,0,0,0
0,2,34,0,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0,3,0
0,3,25,0,0,5,0,0,2,1.0,5,0,3,-1,2,1,-1.0,0,4,1
0,0,20,-1,1,10,0,1,1,1.0,10,1,8,1,1,1,-1.0,1,4,1
0,0,24,-1,0,2,0,0,1,1.0,2,-1,4,-1,1,0,-1.0,1,1,1
0,2,61,1,0,1,0,0,4,1.0,1,-1,1,-1,4,1,-1.0,1,4,0
1,0,50,1,0,2,0,0,3,1.0,2,-1,1,-1,3,1,0.0,-1,1,0
0,0,30,0,0,1,0,0,1,1.0,1,-1,2,-1,1,0,0.0,4,1,0
0,0,38,0,0,3,0,0,5,1.0,3,-1,2,-1,5,1,-1.0,1,3,0
0,2,24,-1,0,1,0,0,0,1.0,1,-1,2,-1,0,0,-1.0,0,1,0
1,0,46,1,0,10,0,0,2,1.0,10,1,8,1,2,1,-1.0,9,4,1
0,2,41,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,3,1,1
0,5,20,-1,0,8,0,1,0,1.0,8,1,6,0,0,1,-1.0,22,3,1
0,0,27,0,0,8,0,0,13,1.0,8,1,9,1,13,0,-1.0,1,3,1
0,0,26,0,0,6,0,0,1,1.0,6,0,3,-1,1,0,-1.0,13,1,1
0,0,29,0,0,5,0,0,3,0.0,5,0,3,-1,3,1,0.0,1,4,1
0,2,52,1,0,5,0,0,6,1.0,5,0,3,-1,6,1,-1.0,1,4,1
0,2,28,0,0,4,0,0,1,1.0,4,-1,3,-1,1,1,0.0,4,2,1
0,0,55,1,0,3,0,0,5,1.0,3,-1,1,-1,5,1,-1.0,118,4,1
0,0,26,0,1,9,1,0,10,1.0,9,1,6,0,10,1,-1.0,0,1,1
0,0,28,0,0,10,0,0,5,1.0,10,1,10,1,5,1,-1.0,1,3,0
0,2,63,1,0,1,0,0,2,3.0,1,-1,1,-1,2,1,-3.0,3,3,0
0,0,42,0,0,1,0,0,0,0.0,1,-1,1,-1,0,1,0.0,1,1,0
0,0,23,-1,1,6,2,2,6,1.0,6,0,6,0,6,1,-1.0,0,4,0
0,0,54,1,0,9,0,0,28,1.0,9,1,5,0,28,1,-1.0,5,3,1
0,0,35,0,0,7,0,1,8,1.0,7,0,4,-1,8,1,-1.0,10,1,1
1,0,24,-1,1,9,0,0,6,1.0,9,1,9,1,6,1,-1.0,26,4,1
0,0,54,1,0,1,0,0,2,26.0,1,-1,1,-1,2,0,-26.0,0,1,0
0,0,58,1,0,6,0,0,12,1.0,6,0,3,-1,12,0,-1.0,3,3,1
0,2,23,-1,0,5,0,1,1,1.0,5,0,5,0,1,0,0.0,0,2,1
0,0,35,0,0,2,0,0,1,1.0,2,-1,2,-1,1,0,-1.0,0,1,0
0,0,20,-1,0,10,0,0,1,0.0,10,1,10,1,1,1,0.0,2,4,1
0,2,51,1,0,1,0,0,0,0.0,1,-1,1,-1,0,1,0.0,35,1,0
0,3,24,-1,0,10,0,0,0,1.0,10,1,7,0,0,1,0.0,1,3,0
0,2,37,0,0,2,0,0,3,14.0,2,-1,1,-1,3,1,-14.0,6,3,0
0,2,47,1,0,1,0,0,3,1.0,1,-1,1,-1,3,1,-1.0,0,0,0
0,2,34,0,0,6,0,0,4,1.0,6,0,2,-1,4,1,-1.0,1,3,1
0,2,56,1,0,1,0,0,0,2.0,1,-1,1,-1,0,1,-2.0,0,4,0
0,3,34,0,0,1,0,0,4,1.0,1,-1,1,-1,4,1,-1.0,31,4,1
0,2,59,1,0,1,0,0,1,3.0,1,-1,1,-1,1,1,-2.0,0,1,1
0,1,35,0,0,6,0,0,0,1.0,6,0,4,-1,0,1,-1.0,101,4,0
0,3,58,1,0,1,0,0,1,11.0,1,-1,1,-1,1,1,-11.0,10,4,0
0,3,29,0,0,4,0,0,2,26.0,4,-1,2,-1,2,0,-26.0,0,3,0
1,2,24,-1,0,9,0,1,6,1.0,9,1,4,-1,6,1,0.0,3,0,1
0,2,21,-1,0,9,0,4,2,1.0,9,1,9,1,2,0,-1.0,8,1,1
0,1,50,1,0,7,0,0,5,0.0,7,0,5,0,5,1,0.0,11,4,1
0,0,26,0,0,2,0,0,1,1.0,2,-1,3,-1,1,1,-1.0,1,4,0
1,2,30,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,1,3,0
0,2,29,0,0,4,0,0,0,1.0,4,-1,4,-1,0,0,0.0,1,1,1
0,0,54,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,1,0
0,0,29,0,0,4,0,0,4,1.0,4,-1,4,-1,4,1,-1.0,8,4,1
1,2,59,1,0,1,0,0,0,2.0,1,-1,1,-1,0,0,-2.0,0,4,0
0,0,38,0,0,5,0,0,0,1.0,5,0,1,-1,0,1,0.0,1,4,0
0,2,27,0,0,3,0,0,1,1.0,3,-1,3,-1,1,0,-1.0,1,0,1
0,3,26,0,0,5,0,0,7,1.0,5,0,5,0,7,1,-1.0,1,1,1
0,3,52,1,0,3,0,0,20,1.0,3,-1,1,-1,20,1,-1.0,27,4,0
0,0,66,1,0,6,0,0,33,1.0,6,0,2,-1,33,1,0.0,13,0,1
0,2,27,0,0,5,0,0,2,1.0,5,0,4,-1,2,1,0.0,0,3,0
0,2,51,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,1,4,0
0,2,35,0,0,2,0,0,1,0.0,2,-1,3,-1,1,1,0.0,74,4,0
0,2,52,1,0,3,0,0,4,1.0,3,-1,2,-1,4,0,-1.0,0,1,0
0,5,48,1,0,5,0,0,12,0.0,5,0,4,-1,12,1,0.0,1,1,0
1,0,26,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,1,1,0
1,2,48,1,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0,2,0
0,3,30,0,0,4,0,0,7,1.0,4,-1,5,0,7,0,-1.0,37,1,0
0,5,28,0,0,1,0,0,2,1.0,1,-1,2,-1,2,0,-1.0,1,1,0
0,0,33,0,0,3,0,0,2,0.0,3,-1,3,-1,2,0,0.0,0,1,0
1,0,34,0,0,4,0,0,6,1.0,4,-1,2,-1,6,1,-1.0,52,4,0
0,5,25,0,0,1,0,0,0,0.0,1,-1,2,-1,0,0,0.0,-1,3,0
0,0,59,1,0,7,0,0,10,1.0,7,0,4,-1,10,1,-1.0,127,4,1
0,0,29,0,0,5,0,0,5,1.0,5,0,3,-1,5,1,-1.0,2,0,1
0,2,24,-1,0,2,0,0,0,0.0,2,-1,3,-1,0,1,0.0,1,3,0
0,2,48,1,0,7,0,0,1,1.0,7,0,4,-1,1,1,-1.0,129,2,1
0,0,52,1,0,5,0,0,4,0.0,5,0,3,-1,4,0,0.0,1,4,0
0,0,20,-1,0,4,0,0,0,1.0,4,-1,6,0,0,1,0.0,0,4,1
0,2,25,0,0,4,0,0,4,6.0,4,-1,3,-1,4,1,-5.0,5,3,1
0,2,24,-1,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,15,2,0
0,2,23,-1,0,9,0,0,0,1.0,9,1,6,0,0,0,-1.0,1,1,0
0,2,27,0,0,4,1,3,6,1.0,4,-1,3,-1,6,1,-1.0,1,1,0
0,0,25,0,0,3,1,0,1,2.0,3,-1,3,-1,1,0,-1.0,0,1,1
0,0,31,0,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,0,4,0
0,0,25,0,0,4,1,0,6,2.0,4,-1,5,0,6,1,-1.0,4,4,1
0,2,32,0,0,1,0,0,1,7.0,1,-1,2,-1,1,1,-7.0,0,4,1
0,2,21,-1,0,3,0,0,0,2.0,3,-1,5,0,0,1,-1.0,-1,4,1
0,5,37,0,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,5,3,0
0,2,25,0,0,3,0,0,0,1.0,3,-1,4,-1,0,1,0.0,0,3,0
0,3,32,0,1,10,1,0,20,0.0,10,1,7,0,20,1,0.0,0,4,0
0,0,35,0,0,7,0,0,0,1.0,7,0,2,-1,0,1,-1.0,2,4,0
0,0,42,0,0,7,0,0,14,1.0,7,0,6,0,14,1,-1.0,1,0,1
0,2,24,-1,0,10,0,1,9,23.0,10,1,8,1,9,0,-23.0,10,2,1
0,3,21,-1,0,6,0,0,0,1.0,6,0,9,1,0,1,-1.0,0,4,1
0,2,47,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,0.0,0,1,0
0,0,27,0,0,9,0,0,5,1.0,9,1,7,0,5,1,-1.0,1,1,1
0,3,43,0,0,1,0,0,2,12.0,1,-1,1,-1,2,0,-12.0,4,3,1
0,2,46,1,0,6,0,0,2,1.0,6,0,1,-1,2,1,-1.0,0,3,1
0,0,44,0,0,3,0,0,1,0.0,3,-1,1,-1,1,0,0.0,0,4,0
0,2,23,-1,0,2,0,0,2,1.0,2,-1,3,-1,2,1,-1.0,0,3,0
0,0,42,0,0,5,0,0,8,1.0,5,0,2,-1,8,1,-1.0,1,4,0
0,0,58,1,0,6,0,0,6,1.0,6,0,3,-1,6,1,-1.0,144,4,0
0,0,26,0,0,6,0,1,3,1.0,6,0,4,-1,3,1,-1.0,1,4,0
1,5,48,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,17,4,0
0,0,39,0,0,3,0,0,3,1.0,3,-1,2,-1,3,1,-1.0,3,4,1
0,0,21,-1,0,5,2,0,3,1.0,5,0,6,0,3,1,0.0,-1,4,1
0,2,63,1,0,1,0,0,1,9.0,1,-1,1,-1,1,0,-9.0,5,4,0
0,0,22,-1,0,7,1,0,3,11.0,7,0,7,0,3,1,-11.0,7,4,1
0,0,50,1,0,3,0,0,3,1.0,3,-1,2,-1,3,0,-1.0,0,1,0
0,0,38,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,9,1,0
0,2,41,0,0,6,0,0,1,7.0,6,0,4,-1,1,1,-6.0,6,1,0
0,0,28,0,8,8,0,1,16,1.0,8,1,9,1,16,1,-1.0,1,1,1
1,0,30,0,0,3,0,0,0,0.0,3,-1,3,-1,0,0,0.0,1,1,0
0,0,23,-1,0,5,0,0,1,1.0,5,0,7,0,1,1,0.0,0,2,0
0,2,25,0,0,4,0,0,2,13.0,4,-1,3,-1,2,1,-13.0,12,4,1
0,2,40,0,0,4,0,0,5,1.0,4,-1,1,-1,5,1,0.0,0,2,0
0,3,24,-1,0,8,0,0,8,0.0,8,1,4,-1,8,1,0.0,-1,3,0
0,0,27,0,0,4,0,0,5,0.0,4,-1,9,1,5,0,0.0,64,4,1
0,2,44,0,0,3,0,0,11,0.0,3,-1,6,0,11,0,0.0,180,1,0
1,0,35,0,0,2,0,0,6,1.0,2,-1,1,-1,6,1,-1.0,1,4,1
0,2,42,0,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0,1,0
0,0,38,0,0,7,0,0,15,1.0,7,0,5,0,15,1,0.0,0,0,0
0,3,26,0,0,6,0,0,4,1.0,6,0,6,0,4,1,0.0,-1,3,0
1,0,25,0,0,3,0,0,0,1.0,3,-1,3,-1,0,0,-1.0,0,2,0
0,3,64,1,0,1,0,0,1,9.0,1,-1,1,-1,1,1,-8.0,7,1,0
1,2,49,1,0,1,0,0,2,0.0,1,-1,1,-1,2,0,0.0,0,3,1
0,2,50,1,0,1,0,0,5,1.0,1,-1,1,-1,5,1,-1.0,1,4,1
0,2,66,1,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0,1,1
1,2,46,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,1,0
0,0,30,0,0,6,0,1,5,1.0,6,0,6,0,5,1,-1.0,1,4,1
1,2,22,-1,0,3,0,0,0,1.0,3,-1,4,-1,0,0,0.0,-1,1,0
0,2,23,-1,0,4,0,0,1,1.0,4,-1,6,0,1,0,-1.0,9,4,0
0,5,30,0,0,6,0,0,0,1.0,6,0,5,0,0,0,-1.0,1,1,1
0,3,31,0,0,1,0,0,0,2.0,1,-1,2,-1,0,0,-1.0,0,4,0
0,5,31,0,0,2,0,0,1,1.0,2,-1,2,-1,1,1,-1.0,0,4,0
0,0,25,0,0,3,0,0,0,1.0,3,-1,4,-1,0,0,-1.0,0,4,0
1,2,21,-1,0,7,0,0,0,1.0,7,0,5,0,0,1,-1.0,2,4,0
0,0,27,0,0,2,0,0,0,1.0,2,-1,3,-1,0,0,-1.0,1,1,0
0,3,20,-1,0,2,0,0,0,1.0,2,-1,5,0,0,0,-1.0,1,3,1
0,3,32,0,0,1,0,0,1,27.0,1,-1,1,-1,1,1,-27.0,0,3,0
1,2,24,-1,0,5,0,1,0,0.0,5,0,5,0,0,1,0.0,0,4,0
0,0,20,-1,1,3,0,0,1,1.0,3,-1,6,0,1,1,-1.0,0,4,0
0,0,31,0,0,8,0,0,3,20.0,8,1,3,-1,3,0,-20.0,19,0,1
0,0,27,0,0,7,0,0,3,1.0,7,0,8,1,3,0,-1.0,6,1,1
0,0,40,0,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,1,1,0
0,0,22,-1,0,10,0,0,11,1.0,10,1,8,1,11,1,0.0,0,3,1
1,0,38,0,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,0,1,0
0,3,36,0,0,10,0,0,1,101.0,10,1,9,1,1,0,-8.0,39,4,1
0,0,30,0,0,7,0,0,1,0.0,7,0,4,-1,1,0,0.0,0,3,0
0,2,27,0,0,6,0,0,6,1.0,6,0,4,-1,6,1,-1.0,34,4,1
1,2,59,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,0,3,0
0,2,37,0,0,1,0,0,2,2.0,1,-1,1,-1,2,0,-2.0,1,3,0
0,0,28,0,0,7,0,0,5,0.0,7,0,7,0,5,0,0.0,1,1,1
0,2,38,0,0,1,0,0,0,0.0,1,-1,1,-1,0,1,0.0,0,3,0
0,0,22,-1,0,8,0,1,0,1.0,8,1,6,0,0,1,-1.0,0,0,1
0,0,25,0,0,5,0,0,4,1.0,5,0,4,-1,4,1,-1.0,31,1,1
0,2,51,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,0,3,0
0,2,29,0,0,2,0,0,2,57.0,2,-1,2,-1,2,0,29.0,25,1,1
0,0,28,0,0,3,0,0,10,0.0,3,-1,2,-1,10,1,0.0,0,4,0
0,0,55,1,0,3,0,0,9,0.0,3,-1,1,-1,9,0,0.0,3,4,1
1,2,23,-1,0,10,0,0,3,1.0,10,1,9,1,3,1,-1.0,5,0,0
1,0,22,-1,0,5,0,0,0,1.0,5,0,6,0,0,0,-1.0,7,4,0
1,2,19,-1,0,10,0,0,2,2.0,10,1,7,0,2,1,-2.0,22,3,1
0,0,31,0,0,1,0,0,1,28.0,1,-1,1,-1,1,0,-27.0,-1,1,0
0,0,29,0,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0,3,0
0,0,61,1,0,6,0,0,15,1.0,6,0,3,-1,15,1,-1.0,1,4,1
0,3,31,0,0,2,0,0,0,0.0,2,-1,2,-1,0,0,0.0,0,0,0
0,0,20,-1,0,9,1,1,4,1.0,9,1,6,0,4,1,-1.0,2,4,1
0,2,26,0,0,7,0,0,3,1.0,7,0,4,-1,3,1,-1.0,1,4,1
0,2,27,0,0,9,0,0,5,0.0,9,1,7,0,5,0,0.0,1,1,0
0,2,25,0,0,5,0,0,1,1.0,5,0,3,-1,1,1,-1.0,1,1,0
0,2,23,-1,0,5,2,0,3,0.0,5,0,5,0,3,1,-1.0,9,1,1
0,0,38,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,1,0
0,0,27,0,0,9,2,1,18,1.0,9,1,6,0,18,1,0.0,0,4,1
1,2,35,0,0,3,0,0,0,0.0,3,-1,2,-1,0,1,0.0,-1,1,1
0,5,22,-1,0,9,0,0,0,1.0,9,1,7,0,0,1,-1.0,16,4,0
1,0,58,1,0,2,0,0,4,14.0,2,-1,1,-1,4,1,-14.0,1,3,1
1,2,57,1,0,4,0,0,0,2.0,4,-1,1,-1,0,0,-1.0,1,4,1
0,0,21,-1,0,3,0,1,0,1.0,3,-1,5,0,0,1,-1.0,0,4,0
1,0,22,-1,0,8,0,0,0,1.0,8,1,6,0,0,1,-1.0,1,4,0
0,0,30,0,0,2,0,0,0,1.0,2,-1,2,-1,0,1,-1.0,2,4,0
0,0,30,0,0,8,0,0,8,1.0,8,1,3,-1,8,1,-1.0,1,3,1
1,0,31,0,0,6,0,0,10,1.0,6,0,2,-1,10,1,-1.0,0,4,0
1,2,45,1,0,6,0,0,1,0.0,6,0,4,-1,1,1,0.0,1,4,0
0,2,39,0,0,2,0,0,2,13.0,2,-1,1,-1,2,1,-13.0,4,4,1
0,0,31,0,0,8,0,0,0,1.0,8,1,8,1,0,1,-1.0,1,3,1
0,0,22,-1,0,4,0,0,1,1.0,4,-1,6,0,1,1,-1.0,1,4,1
0,0,27,0,0,7,0,0,13,1.0,7,0,3,-1,13,1,-1.0,2,4,1
0,2,38,0,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,0,0,1
0,0,31,0,0,10,0,0,23,0.0,10,1,10,1,23,1,0.0,55,0,1
0,0,47,1,0,9,0,0,20,1.0,9,1,5,0,20,1,-1.0,1,4,0
0,0,22,-1,0,7,1,0,3,1.0,7,0,7,0,3,1,-1.0,0,4,0
0,0,35,0,0,9,0,1,1,1159.0,9,1,3,-1,1,0,-1.0,79,1,1
0,3,23,-1,0,6,0,0,2,19.0,6,0,4,-1,2,0,-19.0,19,3,1
0,0,65,1,0,2,0,0,2,18.0,2,-1,1,-1,2,0,-18.0,5,2,1
0,0,35,0,0,4,0,0,0,1.0,4,-1,3,-1,0,0,-1.0,1,1,0
1,0,33,0,0,3,0,0,0,1.0,3,-1,2,-1,0,1,-1.0,1,4,0
0,2,53,1,0,1,0,0,1,10.0,1,-1,1,-1,1,0,-10.0,1,1,0
0,3,52,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,4,0
0,0,21,-1,0,5,0,0,0,1.0,5,0,7,0,0,1,-1.0,0,1,0
0,0,37,0,0,4,0,0,11,1.0,4,-1,2,-1,11,1,-1.0,1,1,0
0,5,30,0,0,9,0,0,4,1.0,9,1,8,1,4,0,-1.0,0,4,1
0,5,54,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,0.0,-1,4,0
1,0,31,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,-1,1,0
1,2,59,1,0,3,0,0,2,400.0,3,-1,1,-1,2,1,26.0,29,4,0
0,0,27,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,1,3,0
0,0,36,0,0,7,0,0,0,1.0,7,0,2,-1,0,0,-1.0,0,1,1
0,0,46,1,0,9,0,0,17,1.0,9,1,6,0,17,1,-1.0,6,4,1
0,0,22,-1,0,9,0,1,3,0.0,9,1,8,1,3,1,0.0,323,4,0
1,2,28,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,0,4,0
1,2,34,0,0,9,0,1,15,5.0,9,1,3,-1,15,1,-4.0,3,4,1
0,3,29,0,0,9,0,0,7,2.0,9,1,4,-1,7,1,-2.0,0,4,1
0,0,23,-1,0,10,0,1,2,0.0,10,1,9,1,2,0,0.0,80,1,1
0,0,27,0,0,4,0,0,3,1.0,4,-1,3,-1,3,1,-1.0,0,4,0
0,1,21,-1,0,6,0,1,0,1.0,6,0,6,0,0,1,-1.0,0,4,1
0,2,48,1,0,1,0,0,3,4.0,1,-1,1,-1,3,1,-3.0,0,4,1
0,0,31,0,0,7,0,0,5,1.0,7,0,4,-1,5,1,-1.0,6,4,0
0,0,36,0,0,5,1,0,4,1.0,5,0,2,-1,4,0,-1.0,2,1,0
0,0,44,0,0,8,0,0,14,1.0,8,1,5,0,14,1,-1.0,1,4,1
0,2,53,1,0,1,0,0,2,2.0,1,-1,1,-1,2,1,-2.0,0,3,0
0,0,33,0,0,2,0,0,3,1.0,2,-1,1,-1,3,0,-1.0,1,4,1
0,2,47,1,0,5,0,0,2,0.0,5,0,1,-1,2,1,0.0,2,3,1
0,0,57,1,0,7,0,0,20,0.0,7,0,2,-1,20,1,0.0,33,3,1
0,0,28,0,0,4,0,0,2,1.0,4,-1,2,-1,2,0,-1.0,6,4,0
0,0,24,-1,0,6,0,0,1,1.0,6,0,4,-1,1,0,-1.0,1,1,0
0,0,44,0,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,1,0,0
0,0,46,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,4,0
0,0,37,0,0,3,0,0,6,0.0,3,-1,5,0,6,1,0.0,1,2,0
0,0,26,0,0,6,0,0,10,6.0,6,0,4,-1,10,0,-6.0,5,4,1
0,0,27,0,0,8,1,0,10,0.0,8,1,7,0,10,1,0.0,0,4,1
0,2,40,0,0,2,0,0,1,1.0,2,-1,1,-1,1,1,-1.0,1,3,0
1,2,60,1,0,3,0,0,9,0.0,3,-1,1,-1,9,1,0.0,384,4,1
